lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
89.76114,180.7685,33,5,5,33
99.76114,180.7685,33,5,5,33
109.7611,180.7685,33,5,5,33
209.7611,180.7685,41.5,5,5,41.5
219.7611,180.7685,41.5,5,5,41.5
229.7611,180.7685,41.5,5,5,41.5
239.7611,180.7685,41.5,5,5,41.5
249.7611,180.7685,41.5,5,5,41.5
259.7611,180.7685,41.5,5,5,41.5
269.7611,180.7685,41.5,5,5,41.5
279.7611,180.7685,41.5,5,5,41.5
289.7611,180.7685,41.5,5,5,41.5
299.7611,180.7685,41.5,5,5,41.5
319.7611,180.7685,8.5,5,5,8.5
329.7611,180.7685,8.5,5,5,8.5
339.7611,180.7685,8.5,5,5,8.5
349.7611,180.7685,8.5,5,5,8.5
359.7611,180.7685,8.5,5,5,8.5
-310.2389,190.7685,15,5,5,15
-290.2389,190.7685,22,5,5,22
-280.2389,190.7685,22,5,5,22
-270.2389,190.7685,22,5,5,22
-260.2389,190.7685,22,5,5,22
-250.2389,190.7685,22,5,5,22
-240.2389,190.7685,22,5,5,22
-230.2389,190.7685,22,5,5,22
-220.2389,190.7685,22,5,5,22
-130.2389,190.7684,77,5,5,77
-120.2389,190.7685,77,5,5,77
-110.2389,190.7685,77,5,5,77
-100.2389,190.7685,77,5,5,77
-90.23886,190.7685,77,5,5,77
-80.23886,190.7685,77,5,5,77
-70.23886,190.7685,77,5,5,77
-60.23886,190.7685,77,5,5,77
29.76114,190.7685,33,5,5,33
39.76114,190.7685,33,5,5,33
49.76114,190.7685,33,5,5,33
59.76113,190.7685,33,5,5,33
69.76113,190.7685,33,5,5,33
79.76113,190.7685,33,5,5,33
89.76114,190.7685,33,5,5,33
99.76114,190.7685,33,5,5,33
109.7611,190.7685,33,5,5,33
119.7611,190.7685,33,5,5,33
219.7611,190.7685,41.5,5,5,41.5
229.7611,190.7685,41.5,5,5,41.5
239.7611,190.7685,41.5,5,5,41.5
249.7611,190.7685,41.5,5,5,41.5
259.7611,190.7685,41.5,5,5,41.5
269.7611,190.7685,41.5,5,5,41.5
279.7611,190.7685,41.5,5,5,41.5
289.7611,190.7685,41.5,5,5,41.5
299.7611,190.7685,41.5,5,5,41.5
319.7611,190.7685,8.5,5,5,8.5
329.7611,190.7685,8.5,5,5,8.5
339.7611,190.7685,8.5,5,5,8.5
349.7611,190.7685,8.5,5,5,8.5
359.7611,190.7685,8.5,5,5,8.5
389.7611,190.7685,1.859922,5,5,1.859922
489.7611,190.7685,3.38326,5,5,3.38326
-310.2389,200.7685,15,5,5,15
-300.2389,200.7685,15,5,5,15
-280.2389,200.7685,22,5,5,22
-270.2389,200.7685,22,5,5,22
-260.2389,200.7685,22,5,5,22
-250.2389,200.7685,22,5,5,22
-240.2389,200.7685,22,5,5,22
-230.2389,200.7685,22,5,5,22
-120.2389,200.7685,77,5,5,77
-110.2389,200.7685,77,5,5,77
-100.2389,200.7685,77,5,5,77
-90.23886,200.7685,77,5,5,77
-80.23886,200.7685,77,5,5,77
-70.23886,200.7685,77,5,5,77
-60.23886,200.7685,77,5,5,77
19.76114,200.7685,33,5,5,33
29.76114,200.7685,33,5,5,33
39.76114,200.7685,33,5,5,33
49.76113,200.7685,33,5,5,33
59.76114,200.7685,33,5,5,33
69.76113,200.7685,33,5,5,33
79.76114,200.7685,33,5,5,33
89.76112,200.7685,33,5,5,33
99.76114,200.7685,33,5,5,33
109.7611,200.7685,33,5,5,33
119.7611,200.7685,33,5,5,33
129.7611,200.7685,33,5,5,33
229.7611,200.7685,41.5,5,5,41.5
239.7611,200.7685,41.5,5,5,41.5
249.7611,200.7685,41.5,5,5,41.5
259.7611,200.7685,41.5,5,5,41.5
269.7611,200.7685,41.5,5,5,41.5
279.7611,200.7685,41.5,5,5,41.5
289.7611,200.7685,41.5,5,5,41.5
299.7611,200.7685,41.5,5,5,41.5
319.7611,200.7685,8.5,5,5,8.5
329.7611,200.7685,8.5,5,5,8.5
339.7611,200.7685,8.5,5,5,8.5
349.7611,200.7685,8.5,5,5,8.5
-310.2389,210.7685,15,5,5,15
-300.2389,210.7685,15,5,5,15
-290.2389,210.7685,15,5,5,15
-270.2389,210.7685,22,5,5,22
-260.2389,210.7685,22,5,5,22
-250.2389,210.7685,22,5,5,22
-240.2389,210.7685,22,5,5,22
-110.2389,210.7685,77,5,5,77
-100.2389,210.7685,77,5,5,77
-90.23886,210.7685,77,5,5,77
-80.23886,210.7685,76.99999,5,5,76.99999
-70.23886,210.7685,77,5,5,77
9.761139,210.7685,33,5,5,33
19.76114,210.7685,33,5,5,33
29.76113,210.7685,33,5,5,33
39.76113,210.7685,33,5,5,33
49.76113,210.7685,33,5,5,33
59.76113,210.7685,33,5,5,33
69.76114,210.7685,33,5,5,33
79.76114,210.7685,33,5,5,33
89.76114,210.7685,33,5,5,33
99.76114,210.7685,33,5,5,33
109.7611,210.7685,33,5,5,33
119.7611,210.7685,33,5,5,33
129.7611,210.7685,33,5,5,33
139.7611,210.7685,33,5,5,33
239.7611,210.7685,41.5,5,5,41.5
249.7611,210.7685,41.5,5,5,41.5
259.7611,210.7685,41.5,5,5,41.5
269.7611,210.7685,41.5,5,5,41.5
279.7611,210.7685,41.5,5,5,41.5
289.7611,210.7685,41.5,5,5,41.5
299.7611,210.7685,41.5,5,5,41.5
309.7611,210.7685,41.5,5,5,41.5
319.7611,210.7685,8.5,5,5,8.5
329.7611,210.7685,8.5,5,5,8.5
339.7611,210.7685,8.5,5,5,8.5
349.7611,210.7685,8.5,5,5,8.5
-310.2389,220.7685,15,5,5,15
-300.2389,220.7685,15,5,5,15
-290.2389,220.7685,15,5,5,15
-280.2389,220.7685,15,5,5,15
-260.2389,220.7685,22,5,5,22
-180.2389,220.7685,69,5,5,69
-100.2389,220.7685,77,5,5,77
-90.23886,220.7685,77,5,5,77
-80.23886,220.7685,77.00001,5,5,77.00001
-0.2388458,220.7685,33,5,5,33
9.761139,220.7685,33,5,5,33
19.76113,220.7685,33,5,5,33
29.76113,220.7685,33,5,5,33
39.76114,220.7685,33,5,5,33
49.76113,220.7685,33,5,5,33
59.76113,220.7685,33,5,5,33
69.76114,220.7685,33,5,5,33
79.76113,220.7685,33,5,5,33
89.76114,220.7685,33,5,5,33
99.76114,220.7685,33,5,5,33
109.7611,220.7685,33,5,5,33
119.7611,220.7685,33,5,5,33
129.7611,220.7685,33,5,5,33
139.7611,220.7685,33,5,5,33
249.7611,220.7685,41.5,5,5,41.5
259.7611,220.7685,41.5,5,5,41.5
269.7611,220.7685,41.5,5,5,41.5
279.7611,220.7685,41.5,5,5,41.5
289.7611,220.7685,41.5,5,5,41.5
299.7611,220.7685,41.5,5,5,41.5
309.7611,220.7685,41.5,5,5,41.5
339.7611,220.7685,8.5,5,5,8.5
439.7611,220.7685,2.864858,5,5,2.864858
-310.2389,230.7685,15,5,5,15
-300.2389,230.7685,15,5,5,15
-290.2389,230.7685,15,5,5,15
-280.2389,230.7685,15,5,5,15
-270.2389,230.7685,15,5,5,15
-190.2389,230.7685,69,5,5,69
-180.2389,230.7685,69,5,5,69
-170.2389,230.7685,69,5,5,69
-10.23886,230.7685,1.5,5,5,1.5
9.761139,230.7685,33,5,5,33
19.76114,230.7685,33,5,5,33
29.76113,230.7685,33,5,5,33
39.76112,230.7685,33,5,5,33
49.76114,230.7685,33,5,5,33
59.76114,230.7685,33,5,5,33
69.76114,230.7685,33,5,5,33
79.76114,230.7685,33,5,5,33
89.76114,230.7685,33,5,5,33
99.76114,230.7685,33,5,5,33
109.7611,230.7685,33,5,5,33
119.7611,230.7685,33,5,5,33
129.7611,230.7685,33,5,5,33
179.7611,230.7685,30,5,5,30
259.7611,230.7685,41.5,5,5,41.5
269.7611,230.7685,41.5,5,5,41.5
279.7611,230.7685,41.5,5,5,41.5
289.7611,230.7685,41.5,5,5,41.5
299.7611,230.7685,41.5,5,5,41.5
309.7611,230.7685,41.5,5,5,41.5
409.7611,230.7685,4.169146,5,5,4.169146
-310.2389,240.7685,15,5,5,15
-300.2389,240.7685,15,5,5,15
-290.2389,240.7685,15,5,5,15
-280.2389,240.7685,15,5,5,15
-270.2389,240.7685,15,5,5,15
-190.2389,240.7685,69,5,5,69
-180.2389,240.7685,69,5,5,69
-170.2389,240.7685,69,5,5,69
-160.2389,240.7684,69,5,5,69
-20.23886,240.7685,1.5,5,5,1.5
-10.23886,240.7685,1.5,5,5,1.5
-0.2388611,240.7685,1.5,5,5,1.5
19.76114,240.7685,33,5,5,33
29.76114,240.7685,33,5,5,33
39.76112,240.7685,33,5,5,33
49.76114,240.7685,33,5,5,33
59.76114,240.7685,33,5,5,33
69.76114,240.7685,33,5,5,33
79.76114,240.7685,33,5,5,33
89.76114,240.7685,33,5,5,33
99.76114,240.7685,33,5,5,33
109.7611,240.7685,33,5,5,33
119.7611,240.7685,33,5,5,33
169.7611,240.7685,30,5,5,30
179.7611,240.7685,30,5,5,30
189.7611,240.7685,30,5,5,30
269.7611,240.7685,41.5,5,5,41.5
279.7611,240.7685,41.5,5,5,41.5
289.7611,240.7685,41.5,5,5,41.5
299.7612,240.7685,41.5,5,5,41.5
309.7611,240.7685,41.5,5,5,41.5
329.7611,240.7685,4.501114,5,5,4.501114
-310.2389,250.7685,15,5,5,15
-300.2389,250.7685,15,5,5,15
-290.2389,250.7685,15,5,5,15
-280.2389,250.7685,15,5,5,15
-190.2389,250.7685,69,5,5,69
-180.2389,250.7685,69,5,5,69
-170.2389,250.7685,69,5,5,69
-160.2389,250.7685,69,5,5,69
-150.2389,250.7685,69,5,5,69
-30.23886,250.7685,1.5,5,5,1.5
-20.23886,250.7685,1.5,5,5,1.5
-10.23886,250.7685,1.5,5,5,1.5
-0.2388611,250.7685,1.5,5,5,1.5
9.761154,250.7685,1.5,5,5,1.5
29.76114,250.7685,33,5,5,33
39.76114,250.7685,33,5,5,33
49.76114,250.7685,33,5,5,33
59.76113,250.7685,33,5,5,33
69.76114,250.7685,33,5,5,33
79.76113,250.7685,33,5,5,33
89.76114,250.7685,33,5,5,33
99.76114,250.7685,33,5,5,33
109.7611,250.7685,33,5,5,33
159.7611,250.7685,30,5,5,30
169.7611,250.7685,30,5,5,30
179.7611,250.7685,30,5,5,30
189.7611,250.7685,30,5,5,30
199.7611,250.7685,30,5,5,30
279.7611,250.7685,41.5,5,5,41.5
289.7611,250.7685,41.5,5,5,41.5
299.7611,250.7685,41.5,5,5,41.5
309.7611,250.7685,41.5,5,5,41.5
349.7611,250.7685,2.350442,5,5,2.350442
-310.2389,260.7685,15,5,5,15
-300.2389,260.7685,15,5,5,15
-290.2389,260.7685,15,5,5,15
-200.2389,260.7685,69,5,5,69
-190.2389,260.7685,69,5,5,69
-180.2389,260.7685,69,5,5,69
-170.2389,260.7685,69,5,5,69
-160.2389,260.7685,69,5,5,69
-150.2389,260.7685,69,5,5,69
-140.2389,260.7685,69,5,5,69
-40.23887,260.7685,1.5,5,5,1.5
-30.23888,260.7685,1.5,5,5,1.5
-20.23886,260.7685,1.5,5,5,1.5
-10.23886,260.7685,1.5,5,5,1.5
-0.2388611,260.7685,1.5,5,5,1.5
9.761139,260.7685,1.5,5,5,1.5
19.76114,260.7685,1.5,5,5,1.5
39.76114,260.7685,33,5,5,33
49.76113,260.7685,33,5,5,33
59.76113,260.7685,33,5,5,33
69.76113,260.7685,33,5,5,33
79.76114,260.7685,33,5,5,33
89.76114,260.7685,33,5,5,33
99.76114,260.7685,33,5,5,33
149.7611,260.7685,30,5,5,30
159.7611,260.7685,30,5,5,30
169.7611,260.7685,30,5,5,30
179.7611,260.7685,30,5,5,30
189.7611,260.7685,30,5,5,30
199.7611,260.7685,30,5,5,30
209.7611,260.7685,30,5,5,30
289.7611,260.7685,41.5,5,5,41.5
299.7611,260.7685,41.5,5,5,41.5
309.7611,260.7685,2.736788,5,5,2.736788
-310.2389,270.7685,15,5,5,15
-300.2389,270.7685,15,5,5,15
-200.2389,270.7685,69,5,5,69
-190.2389,270.7685,69,5,5,69
-180.2389,270.7685,69,5,5,69
-170.2389,270.7685,69,5,5,69
-160.2389,270.7685,69,5,5,69
-150.2389,270.7685,69,5,5,69
-140.2389,270.7685,69,5,5,69
-50.23887,270.7685,1.5,5,5,1.5
-40.23886,270.7685,1.5,5,5,1.5
-30.23886,270.7685,1.5,5,5,1.5
-20.23886,270.7685,1.5,5,5,1.5
-10.23886,270.7685,1.5,5,5,1.5
-0.2388611,270.7685,1.5,5,5,1.5
9.761139,270.7685,1.5,5,5,1.5
19.76113,270.7685,1.5,5,5,1.5
29.76114,270.7685,1.5,5,5,1.5
49.76114,270.7685,33,5,5,33
59.76114,270.7685,33,5,5,33
69.76113,270.7685,33,5,5,33
79.76113,270.7685,33,5,5,33
89.76114,270.7685,33,5,5,33
139.7611,270.7685,30,5,5,30
149.7611,270.7685,30,5,5,30
159.7611,270.7685,30,5,5,30
169.7611,270.7685,30,5,5,30
179.7611,270.7685,30,5,5,30
189.7611,270.7685,30,5,5,30
199.7611,270.7685,30,5,5,30
209.7611,270.7685,30,5,5,30
219.7611,270.7685,30,5,5,30
409.7611,270.7685,4.841356,5,5,4.841356
459.7611,270.7685,4.556069,5,5,4.556069
599.7611,270.7685,5,5,5,5
-200.2389,280.7685,69.00001,5,5,69.00001
-190.2389,280.7685,69,5,5,69
-180.2389,280.7685,69,5,5,69
-170.2389,280.7685,69,5,5,69
-160.2389,280.7685,69,5,5,69
-150.2389,280.7685,69,5,5,69
-60.23886,280.7685,1.5,5,5,1.5
-50.23886,280.7685,1.5,5,5,1.5
-40.23886,280.7685,1.5,5,5,1.5
-30.23886,280.7685,1.5,5,5,1.5
-20.23886,280.7685,1.5,5,5,1.5
-10.23886,280.7685,1.5,5,5,1.5
-0.2388611,280.7685,1.5,5,5,1.5
9.761139,280.7685,1.5,5,5,1.5
19.76114,280.7685,1.5,5,5,1.5
29.76114,280.7685,1.5,5,5,1.5
39.76114,280.7685,1.5,5,5,1.5
59.76114,280.7685,33,5,5,33
69.76114,280.7685,33,5,5,33
79.76114,280.7685,33,5,5,33
129.7611,280.7685,30,5,5,30
139.7611,280.7685,30,5,5,30
149.7611,280.7685,30,5,5,30
159.7611,280.7685,30,5,5,30
169.7611,280.7685,30,5,5,30
179.7611,280.7685,30,5,5,30
189.7611,280.7685,30,5,5,30
199.7611,280.7685,30,5,5,30
209.7611,280.7685,30,5,5,30
219.7611,280.7685,30,5,5,30
229.7611,280.7685,30,5,5,30
589.7611,280.7685,5,5,5,5
599.7611,280.7685,5,5,5,5
-210.2389,290.7685,69,5,5,69
-200.2389,290.7685,69,5,5,69
-190.2389,290.7685,69,5,5,69
-180.2389,290.7685,69,5,5,69
-170.2389,290.7685,69,5,5,69
-160.2389,290.7685,69,5,5,69
-50.23886,290.7685,1.5,5,5,1.5
-40.23886,290.7685,1.5,5,5,1.5
-30.23886,290.7685,1.5,5,5,1.5
-20.23886,290.7685,1.5,5,5,1.5
-10.23886,290.7685,1.5,5,5,1.5
-0.2388611,290.7685,1.5,5,5,1.5
29.76114,290.7685,1.5,5,5,1.5
39.76114,290.7685,1.5,5,5,1.5
49.76114,290.7685,1.5,5,5,1.5
59.76114,290.7685,1.5,5,5,1.5
119.7611,290.7685,14,5,5,14
129.7611,290.7685,30,5,5,30
139.7611,290.7685,30,5,5,30
149.7611,290.7685,30,5,5,30
159.7611,290.7685,30,5,5,30
169.7611,290.7685,30,5,5,30
179.7611,290.7685,30,5,5,30
189.7611,290.7685,30,5,5,30
199.7611,290.7685,30,5,5,30
209.7611,290.7685,30,5,5,30
219.7611,290.7685,30,5,5,30
229.7611,290.7685,30,5,5,30
239.7611,290.7685,30,5,5,30
389.7611,290.7685,3.095342,5,5,3.095342
419.7611,290.7685,4.11292,5,5,4.11292
589.7611,290.7685,5,5,5,5
-220.2389,300.7685,69,5,5,69
-210.2389,300.7685,69,5,5,69
-200.2389,300.7685,69,5,5,69
-190.2389,300.7685,69,5,5,69
-180.2389,300.7685,69,5,5,69
-40.23886,300.7685,1.5,5,5,1.5
-30.23886,300.7685,1.5,5,5,1.5
-20.23886,300.7685,1.5,5,5,1.5
-10.23886,300.7685,1.5,5,5,1.5
9.761139,300.7685,30,5,5,30
19.76114,300.7685,30,5,5,30
39.76114,300.7685,1.5,5,5,1.5
49.76114,300.7685,1.5,5,5,1.5
59.76114,300.7685,1.5,5,5,1.5
109.7611,300.7685,14,5,5,14
119.7611,300.7685,14,5,5,14
129.7611,300.7684,14,5,5,14
139.7611,300.7685,30,5,5,30
149.7611,300.7685,30,5,5,30
159.7611,300.7685,30,5,5,30
169.7611,300.7685,30,5,5,30
179.7611,300.7685,30,5,5,30
189.7611,300.7685,30,5,5,30
199.7611,300.7685,30,5,5,30
209.7611,300.7685,30,5,5,30
219.7611,300.7685,30,5,5,30
229.7611,300.7685,30,5,5,30
239.7611,300.7685,30,5,5,30
249.7611,300.7685,30,5,5,30
339.7611,300.7685,3.074853,5,5,3.074853
389.7611,300.7685,2.816516,5,5,2.816516
-290.2389,310.7685,1.5,5,5,1.5
-220.2389,310.7685,69,5,5,69
-210.2389,310.7685,69,5,5,69
-200.2389,310.7685,69,5,5,69
-190.2389,310.7685,69,5,5,69
-90.23885,310.7685,66.5,5,5,66.5
-80.23886,310.7685,66.5,5,5,66.5
-30.23886,310.7685,1.5,5,5,1.5
-20.23888,310.7685,1.5,5,5,1.5
-0.2388611,310.7685,30,5,5,30
9.761139,310.7685,30,5,5,30
19.76115,310.7685,30,5,5,30
29.76114,310.7685,30,5,5,30
49.76114,310.7685,1.5,5,5,1.5
99.76114,310.7685,14,5,5,14
109.7611,310.7685,14,5,5,14
119.7611,310.7685,14,5,5,14
129.7611,310.7684,14,5,5,14
139.7611,310.7684,14,5,5,14
149.7611,310.7685,30,5,5,30
159.7611,310.7685,30,5,5,30
169.7611,310.7685,30,5,5,30
179.7611,310.7685,30,5,5,30
189.7611,310.7685,30,5,5,30
199.7611,310.7685,30,5,5,30
209.7611,310.7685,30,5,5,30
219.7611,310.7685,30,5,5,30
229.7611,310.7685,30,5,5,30
239.7611,310.7685,30,5,5,30
309.7611,310.7685,2.519441,5,5,2.519441
359.7611,310.7685,3.024951,5,5,3.024951
369.7611,310.7685,4.326385,5,5,4.326385
-300.2389,320.7685,1.5,5,5,1.5
-290.2389,320.7685,1.5,5,5,1.5
-280.2389,320.7685,1.5,5,5,1.5
-230.2389,320.7685,69,5,5,69
-220.2389,320.7685,69,5,5,69
-210.2389,320.7685,69,5,5,69
-200.2389,320.7685,69,5,5,69
-100.2389,320.7685,66.5,5,5,66.5
-90.23886,320.7685,66.5,5,5,66.5
-80.23886,320.7685,66.5,5,5,66.5
-70.23886,320.7685,66.5,5,5,66.5
-10.23886,320.7685,30,5,5,30
-0.2388611,320.7685,30,5,5,30
9.761139,320.7685,30,5,5,30
19.76114,320.7685,30,5,5,30
29.76115,320.7685,30,5,5,30
39.76115,320.7685,30,5,5,30
89.76115,320.7685,14,5,5,14
99.76114,320.7685,14,5,5,14
109.7611,320.7685,14,5,5,14
119.7611,320.7685,14,5,5,14
129.7611,320.7685,14,5,5,14
139.7611,320.7685,14,5,5,14
149.7611,320.7685,14,5,5,14
159.7611,320.7685,30,5,5,30
169.7611,320.7685,30,5,5,30
179.7611,320.7685,30,5,5,30
189.7611,320.7685,30,5,5,30
199.7611,320.7685,30,5,5,30
209.7611,320.7685,30,5,5,30
219.7611,320.7685,30,5,5,30
229.7611,320.7685,30,5,5,30
-310.2389,330.7685,1.5,5,5,1.5
-300.2389,330.7685,1.5,5,5,1.5
-290.2389,330.7685,1.5,5,5,1.5
-280.2389,330.7685,1.5,5,5,1.5
-270.2389,330.7685,1.5,5,5,1.5
-230.2389,330.7685,69,5,5,69
-220.2389,330.7685,69,5,5,69
-210.2389,330.7685,69,5,5,69
-110.2389,330.7685,66.5,5,5,66.5
-100.2389,330.7685,66.5,5,5,66.5
-90.23886,330.7685,66.5,5,5,66.5
-80.23886,330.7685,66.5,5,5,66.5
-70.23886,330.7685,66.5,5,5,66.5
-60.23886,330.7685,66.5,5,5,66.5
-10.23886,330.7685,30,5,5,30
-0.2388611,330.7685,30,5,5,30
9.761139,330.7685,30,5,5,30
19.76114,330.7685,30,5,5,30
29.76114,330.7685,30,5,5,30
79.76115,330.7685,14,5,5,14
89.76115,330.7685,14,5,5,14
99.76114,330.7685,14,5,5,14
109.7611,330.7685,14,5,5,14
119.7611,330.7685,14,5,5,14
129.7611,330.7685,14,5,5,14
139.7611,330.7685,14,5,5,14
149.7611,330.7685,14,5,5,14
159.7611,330.7685,14,5,5,14
169.7611,330.7685,30,5,5,30
179.7611,330.7685,30,5,5,30
189.7611,330.7685,30,5,5,30
199.7611,330.7685,30,5,5,30
209.7611,330.7685,30,5,5,30
219.7611,330.7685,30,5,5,30
279.7611,330.7685,3.010543,5,5,3.010543
319.7611,330.7685,5.151896,5,5,5.151896
-310.2389,340.7685,1.5,5,5,1.5
-300.2389,340.7685,1.5,5,5,1.5
-290.2389,340.7685,1.5,5,5,1.5
-280.2389,340.7685,1.5,5,5,1.5
-270.2389,340.7685,1.5,5,5,1.5
-260.2389,340.7685,1.5,5,5,1.5
-230.2389,340.7685,69,5,5,69
-220.2389,340.7685,69,5,5,69
-130.2389,340.7685,52,5,5,52
-110.2389,340.7685,66.5,5,5,66.5
-100.2389,340.7685,66.5,5,5,66.5
-90.23886,340.7685,66.5,5,5,66.5
-80.23887,340.7685,66.5,5,5,66.5
-70.23886,340.7685,66.5,5,5,66.5
-0.2388611,340.7685,30,5,5,30
9.761139,340.7685,30,5,5,30
19.76115,340.7685,30,5,5,30
69.76115,340.7685,14,5,5,14
79.76115,340.7685,14,5,5,14
89.76114,340.7685,14,5,5,14
99.76113,340.7685,14,5,5,14
109.7611,340.7685,14,5,5,14
119.7611,340.7685,14,5,5,14
129.7611,340.7685,14,5,5,14
139.7611,340.7685,14,5,5,14
149.7611,340.7684,14,5,5,14
159.7611,340.7685,14,5,5,14
169.7611,340.7684,14,5,5,14
179.7611,340.7685,30,5,5,30
189.7611,340.7685,30,5,5,30
199.7611,340.7685,30,5,5,30
209.7611,340.7685,30,5,5,30
269.7611,340.7685,4.451821,5,5,4.451821
-310.2389,350.7685,1.5,5,5,1.5
-300.2389,350.7685,1.5,5,5,1.5
-290.2389,350.7685,1.5,5,5,1.5
-280.2389,350.7685,1.5,5,5,1.5
-270.2389,350.7685,1.5,5,5,1.5
-260.2389,350.7685,1.5,5,5,1.5
-140.2389,350.7685,52,5,5,52
-130.2389,350.7685,52,5,5,52
-120.2389,350.7685,52,5,5,52
-110.2389,350.7685,66.5,5,5,66.5
-100.2389,350.7685,66.5,5,5,66.5
-90.23886,350.7685,66.5,5,5,66.5
-80.23886,350.7685,66.5,5,5,66.5
9.761139,350.7685,30,5,5,30
59.76115,350.7685,14,5,5,14
69.76115,350.7685,14,5,5,14
79.76115,350.7685,14,5,5,14
89.76115,350.7685,14,5,5,14
99.76114,350.7685,14,5,5,14
109.7611,350.7685,14,5,5,14
119.7611,350.7685,14,5,5,14
129.7611,350.7685,14,5,5,14
139.7611,350.7685,14,5,5,14
149.7611,350.7685,14,5,5,14
159.7611,350.7685,14,5,5,14
169.7611,350.7685,14,5,5,14
179.7611,350.7685,14,5,5,14
189.7611,350.7685,30,5,5,30
199.7611,350.7685,30,5,5,30
-310.2389,360.7685,1.5,5,5,1.5
-300.2389,360.7685,1.5,5,5,1.5
-290.2389,360.7685,1.5,5,5,1.5
-280.2389,360.7685,1.5,5,5,1.5
-270.2389,360.7685,1.5,5,5,1.5
-260.2389,360.7685,1.5,5,5,1.5
-150.2389,360.7685,52,5,5,52
-140.2389,360.7685,52,5,5,52
-130.2389,360.7685,52,5,5,52
-120.2389,360.7685,52,5,5,52
-110.2389,360.7685,52,5,5,52
-100.2389,360.7685,66.5,5,5,66.5
-90.23886,360.7685,66.5,5,5,66.5
-40.23886,360.7685,47,5,5,47
49.76115,360.7685,14,5,5,14
59.76114,360.7685,14,5,5,14
69.76114,360.7685,14,5,5,14
79.76114,360.7685,14,5,5,14
89.76115,360.7685,14,5,5,14
99.76114,360.7685,14,5,5,14
109.7611,360.7685,14,5,5,14
119.7611,360.7685,14,5,5,14
129.7611,360.7685,14,5,5,14
139.7611,360.7685,14,5,5,14
149.7611,360.7685,14,5,5,14
159.7611,360.7685,14,5,5,14
169.7611,360.7685,14,5,5,14
179.7611,360.7685,14,5,5,14
189.7611,360.7685,14,5,5,14
249.7611,360.7685,2.884724,5,5,2.884724
299.7611,360.7685,4.337413,5,5,4.337413
-310.2389,370.7685,1.5,5,5,1.5
-300.2389,370.7685,1.5,5,5,1.5
-290.2389,370.7685,1.5,5,5,1.5
-280.2389,370.7685,1.5,5,5,1.5
-270.2389,370.7685,1.5,5,5,1.5
-160.2389,370.7685,52,5,5,52
-150.2389,370.7685,52,5,5,52
-140.2389,370.7685,52,5,5,52
-130.2389,370.7685,52,5,5,52
-120.2389,370.7685,52,5,5,52
-110.2389,370.7685,52,5,5,52
-100.2389,370.7685,52,5,5,52
-50.23887,370.7685,47,5,5,47
-40.23886,370.7685,47,5,5,47
-30.23886,370.7685,47,5,5,47
39.76115,370.7685,14,5,5,14
49.76115,370.7685,14,5,5,14
59.76115,370.7685,14,5,5,14
69.76114,370.7685,14,5,5,14
79.76115,370.7685,14,5,5,14
89.76114,370.7685,14,5,5,14
99.76114,370.7685,14,5,5,14
109.7611,370.7685,14,5,5,14
119.7611,370.7685,14,5,5,14
129.7611,370.7685,14,5,5,14
139.7611,370.7685,14,5,5,14
149.7611,370.7685,14,5,5,14
159.7611,370.7685,14,5,5,14
169.7611,370.7685,14,5,5,14
179.7611,370.7685,14,5,5,14
-300.2389,380.7685,1.5,5,5,1.5
-290.2389,380.7685,1.5,5,5,1.5
-280.2389,380.7685,1.5,5,5,1.5
-150.2389,380.7685,52,5,5,52
-140.2389,380.7685,52,5,5,52
-130.2389,380.7685,52,5,5,52
-120.2389,380.7685,52,5,5,52
-110.2389,380.7685,52,5,5,52
-90.23886,380.7685,8.5,5,5,8.5
-80.23886,380.7685,8.5,5,5,8.5
-60.23886,380.7685,47,5,5,47
-50.23886,380.7685,47,5,5,47
-40.23886,380.7685,47,5,5,47
-30.23886,380.7685,47,5,5,47
-20.23886,380.7685,47,5,5,47
49.76115,380.7685,14,5,5,14
59.76115,380.7684,14,5,5,14
69.76115,380.7685,14,5,5,14
79.76109,380.7686,14,5,5,14
89.76114,380.7685,14,5,5,14
99.76114,380.7685,14,5,5,14
109.7611,380.7685,14,5,5,14
119.7611,380.7685,14,5,5,14
129.7611,380.7685,14,5,5,14
139.7611,380.7685,14,5,5,14
149.7611,380.7685,14,5,5,14
159.7611,380.7685,14,5,5,14
169.7611,380.7685,14,5,5,14
239.7611,380.7685,2.327469,5,5,2.327469
-290.2389,390.7685,1.5,5,5,1.5
-280.2389,390.7685,1.5,5,5,1.5
-240.2389,390.7685,4.788137,5,5,4.788137
-170.2389,390.7685,41.5,5,5,41.5
-160.2389,390.7685,41.5,5,5,41.5
-140.2389,390.7685,52,5,5,52
-130.2389,390.7685,52,5,5,52
-120.2389,390.7685,52,5,5,52
-100.2389,390.7685,8.5,5,5,8.5
-90.23886,390.7685,8.5,5,5,8.5
-80.23886,390.7685,8.5,5,5,8.5
-70.23886,390.7685,8.5,5,5,8.5
-60.23887,390.7685,47,5,5,47
-50.23887,390.7685,47,5,5,47
-40.23886,390.7685,47,5,5,47
-30.23886,390.7685,47,5,5,47
59.76115,390.7684,14,5,5,14
69.76115,390.7685,14,5,5,14
79.76114,390.7685,14,5,5,14
89.76114,390.7685,14,5,5,14
99.76114,390.7685,14,5,5,14
109.7611,390.7685,14,5,5,14
